Epoch,Train Loss,Valid Loss,Train Accuracy,Valid Accuracy
1,2.4561604628806104,2.692495015130114,0.1729490022172949,0.024875621890547265
2,2.111871068599219,2.4250801345009116,0.20509977827050999,0.07462686567164178
3,1.7225535856910925,1.9096683073992753,0.32649667405764965,0.29850746268656714
4,1.6187608342477329,1.440465927420564,0.3647450110864745,0.4079601990049751
5,1.4804717545498765,2.0654191247266325,0.376940133037694,0.3482587064676617
6,1.4956306454347665,1.8761419324732538,0.4024390243902439,0.31840796019900497
7,1.4631032193050681,1.6518975525946167,0.4063192904656319,0.3482587064676617
8,1.4497566527115004,1.5109267394934127,0.40521064301552107,0.3283582089552239
9,1.2976662732016486,1.7493082421336008,0.45288248337028825,0.31343283582089554
10,1.2525211149731654,1.3282743662744019,0.47117516629711753,0.44776119402985076
11,1.237748172489344,1.2302425227948088,0.47117516629711753,0.48756218905472637
12,1.1267154552455487,1.1710742252383066,0.5121951219512195,0.4626865671641791
13,1.0198780692073035,1.6108659689699238,0.5515521064301552,0.5522388059701493
14,1.0266792274631575,1.2065710312691493,0.5388026607538803,0.5621890547263682
15,0.9657330954418478,0.992991915982754,0.5726164079822617,0.5771144278606966
16,0.850761279827211,1.433985487738652,0.6103104212860311,0.5671641791044776
17,0.8381715724843569,0.7805255924291279,0.6225055432372506,0.5572139303482587
18,0.8124820440677212,1.2963157945604467,0.6302660753880266,0.3333333333333333
19,0.7440244576619099,0.666761754608866,0.655210643015521,0.6716417910447762
20,0.7542340672201169,1.1394245915151948,0.6524390243902439,0.4079601990049751
21,0.694627325444951,1.1407089079197366,0.6796008869179601,0.5323383084577115
22,0.7087945583918671,0.853008488220955,0.6751662971175166,0.6965174129353234
23,0.6749531983536258,1.073669170265767,0.70509977827051,0.42786069651741293
24,0.6024911250349159,0.9541034734071191,0.7006651884700665,0.6368159203980099
25,0.5393496213889704,0.716006407986826,0.7422394678492239,0.6417910447761194
26,0.4221674740116242,0.5658030883589787,0.799889135254989,0.746268656716418
27,0.3584191159504216,0.5406457719518177,0.8253880266075388,0.7711442786069652
28,0.3146771548063951,0.5510557949246458,0.8381374722838137,0.7860696517412935
29,0.3220706341536241,0.549154624120513,0.8403547671840355,0.7661691542288557
30,0.2793757801507899,0.5392887942233489,0.8553215077605322,0.7960199004975125
31,0.2671443735416607,0.5621159634186854,0.8531042128603105,0.7810945273631841
32,0.25155005116684737,0.5680075062448112,0.873059866962306,0.7860696517412935
33,0.24623409415824452,0.5511452039675926,0.8702882483370288,0.7910447761194029
34,0.25105162034277906,0.613373865387333,0.8630820399113082,0.7910447761194029
35,0.2291930966789601,0.6196151473628941,0.8808203991130821,0.7761194029850746
36,0.23445187499147827,0.5565632012353015,0.8747228381374723,0.7910447761194029
37,0.20809243797859436,0.5968402609303223,0.8930155210643016,0.8009950248756219
38,0.20732889491280007,0.5972185357293086,0.8924611973392461,0.8059701492537313
39,0.1988609750360713,0.5590700711776961,0.8924611973392461,0.7910447761194029
40,0.201682082234888,0.6221311136857787,0.8930155210643016,0.7860696517412935
41,0.20382273339247228,0.5983034535426999,0.8852549889135255,0.8159203980099502
42,0.2027196802215407,0.5517507067960293,0.8996674057649667,0.7910447761194029
43,0.1963247149323677,0.5494419425281126,0.897450110864745,0.8009950248756219
44,0.1929969805769804,0.556118755346507,0.897450110864745,0.7860696517412935
45,0.1972387759489918,0.5768961672166094,0.8968957871396895,0.7910447761194029
46,0.19158568771807952,0.5541788000075971,0.8963414634146342,0.7960199004975125
47,0.1928993723873553,0.5565224095660063,0.9035476718403548,0.8059701492537313
48,0.1862460294874703,0.6364359541318902,0.9046563192904656,0.8009950248756219
49,0.19181603675671005,0.5497193787228408,0.9007760532150776,0.7810945273631841
50,0.2031852698114653,0.6668921525205546,0.8919068736141907,0.7960199004975125
51,0.20137605421294658,0.5471210159472565,0.8913525498891353,0.8059701492537313
52,0.1869288894064939,0.5998984103772178,0.8963414634146342,0.8009950248756219
53,0.19224977354517003,0.5587671609660286,0.8957871396895787,0.8059701492537313
54,0.1886710709584526,0.5624217297603835,0.8991130820399114,0.7960199004975125
55,0.194367806821599,0.6544806301890321,0.8991130820399114,0.7910447761194029
56,0.18303751502756005,0.5551600674195076,0.8980044345898004,0.7960199004975125
57,0.2025639654990046,0.5463906978789846,0.8946784922394678,0.7910447761194029
58,0.19729141894306682,0.5685547656977354,0.8996674057649667,0.7860696517412935
59,0.1988015799987607,0.5663267047844123,0.8924611973392461,0.8009950248756219
60,0.19464371166710315,0.6081753574793611,0.8968957871396895,0.8059701492537313
61,0.1891997467123484,0.6469163965823045,0.9013303769401331,0.7960199004975125
62,0.18147688347458046,0.6011079686198069,0.9057649667405765,0.7960199004975125
63,0.1829908554939896,0.582697541262973,0.8957871396895787,0.7960199004975125
64,0.1861714377768024,0.5818252496754945,0.9029933481152993,0.8059701492537313
